Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity
1/4/25 17:01:39,Brian,,7 Iron,74.0202231860161,2.68,5.99,10.18,4.19,100.3937049153983,1.3563010295592393,20.670000076293945,9.109999656677246,3501.38671875,-366.1570434570313,3520.47998046875,Measured,5.96999979019165,22.769027884048228,143.3070751580835,11.920000076293944,29.5931744194761,156.28827598402495,12.010000228881836,32.524058308632675,"Your shot data shows that your ball speed and carry distance are decent for a 7 iron, but the spin rate is quite high, which could be affecting your distance and accuracy. The club path and face angle are also fairly open, leading to hooks. To improve, focus on keeping the club path more neutral and closing the face at impact. Gradually lowering your backspin will also help with your distance.",swing path drill,1.1509776,69.998,97.22,0
1/4/25 17:02:08,Brian,,7 Iron,75.8545109772682,-3.13,3.87,5.76,1.89,100.17000616237785,1.320554372730666,18.059999465942383,5.21999979019165,3549.349365234375,61.95412063598633,3549.889892578125,Measured,-1.0,19.22572114945501,140.02623535724888,5.179999828338623,12.631233441803602,154.1666635761976,5.110000133514404,13.735783091726148,"Your club speed is solid, but we need to work on your club face being more square at impact. Right now, you're hitting with a closed face which is causing the ball to start left and spin a bit. Focus on keeping your face square to your target line. Additionally, aim to reduce the backspin for better distance and control. A good start would be to practice a slow motion swing to feel the correct position at impact.",slow motion swing,1.1509776,69.998,97.22,0
1/4/25 17:02:52,Jason,,7 Iron,75.74266416072845,-4.96,7.18,5.95,-1.2299999999999995,87.15103739980805,1.1506201737883242,12.739999771118164,5.789999961853027,2423.862548828125,1189.5369873046875,2700.02001953125,Estimated,-26.13999938964844,6.791338429445773,91.80883042258029,0.9200000166893004,1.4654418142094272,122.10192292311784,-0.3499999940395355,-0.7545931515845936,"Your shot shows decent distance, but the attack angle is too negative, leading to a lower ball flight. Your club path is quite open, which is contributing to some sidespin. Try to focus on making a more upward strike on the ball to improve your launch angle and reduce sidespin.",attack angle drill,1.1509776,69.998,97.22,0
1/4/25 17:03:49,Herald,,7 Iron,75.98872715711593,4.53,5.91,5.2,-0.71,96.94882091799718,1.2758316206237237,14.489999771118164,5.010000228881836,4544.12060546875,-699.406982421875,4597.6298828125,Measured,8.75,13.976377259529386,124.94531574845314,8.289999961853027,18.011809755657623,138.9107534961522,8.550000190734863,20.65835394510032,"Your club speed is solid, but the ball flight shows that you're launching it a bit high with a lot of backspin. This causes your shots to not carry as far as they could. Try to work on your swing path and face angle to help get more distance and a straighter ball flight. Keep an eye on your follow-through as well to promote a more balanced finish.",swing path drill,1.1509776,69.998,97.22,0
1/4/25 17:04:58,Jason,,7 Iron,77.08482595920563,7.36,3.77,3.15,-0.6200000000000001,102.56352735367,1.3305281042983486,,3.059999942779541,1918.6400146484373,0.0,1918.6400146484373,Measured,-0.0,,,,,,,,"Your club speed is good for a 7 iron, but there's room for improvement in your attack angle and club path. A 7-degree attack angle is a bit steep; try to flatten it out a bit to help improve consistency and distance. Focus on keeping the club path more neutral to ensure better ball flight and direction.",swing path drill,1.1509776,69.998,97.22,0
1/4/25 17:05:42,Brian,,7 Iron,34.29223395109177,0.0,0.0,0.0,0.0,41.40569199501488,1.207436414147543,17.260000228881836,-2.190000057220459,3052.550048828125,0.0,3052.550048828125,Estimated,-0.0,2.00131232544193,23.61111060021221,-2.2100000381469727,-0.9076989933126144,29.046367786003657,-2.2100000381469727,-1.1154855114247653,"Your shot data shows a club speed of 34 mph, which is a bit on the slower side. This suggests that you could benefit from focusing on your swing speed to help increase your distance. Additionally, your attack angle and club path are both at 0 degrees, meaning you’re hitting the ball flat. Working on a more positive attack angle could help you launch the ball higher and carry it further. Finally, your spin rate is quite high, which can lead to a loss of distance. Lowering that spin while maintaining a good launch will help improve your overall carry and total distance.",swing speed drill,1.1509776,69.998,97.22,0
1/4/25 17:08:56,Jason,,7 Iron,75.7650335240364,-4.19,6.9,10.15,3.25,98.76074241790592,1.3035134787681992,19.32999992370605,9.199999809265137,5117.85595703125,573.155029296875,5149.85009765625,Measured,-6.389999866485596,21.795712743955846,133.79264307310586,7.320000171661377,17.03849461556524,143.50393422348498,7.090000152587891,17.71653575886785,"Your shot shows a good club speed, but the attack angle of -4.19 degrees indicates you're hitting down on the ball more than necessary, which can lead to higher spin rates and less distance. To improve your strike and reduce backspin, try to focus on hitting the ball with a more level or slightly upward angle. Your launch angle and carry distance are decent, but working on your swing path will help you hit straighter shots.",swing path drill,1.1509776,69.998,97.22,0
1/4/25 17:09:17,Brian,,7 Iron,76.39137569665908,2.79,3.26,6.68,3.42,104.35308324489417,1.36603225551622,15.020000457763672,5.889999866485596,3443.570556640625,-523.865234375,3483.18994140625,Measured,8.649999618530273,16.46981625908836,143.90856579234605,9.100000381469728,22.747155118092905,159.72222097474332,9.34000015258789,25.92956955803038,"Your 7 iron shot shows decent power and a solid launch angle. However, the club path is too far to the right (3.26°) while the face is open relative to that path (6.68°), leading to a noticeable slice (side spin). Focus on aligning your stance more towards the target to improve your swing path and face angle. This will help straighten out your shots and improve consistency.",swing path drill,1.1509776,69.998,97.22,0
1/4/25 17:09:48,Jason,,7 Iron,76.34663697004319,0.35,2.09,6.56,4.47,102.6306412461936,1.3442719328483803,14.199999809265137,5.650000095367432,5386.2978515625,-1082.1553955078125,5493.93017578125,Measured,11.359999656677246,16.611985065994418,135.00655446690325,10.56999969482422,24.770340079121297,146.5879149589182,10.880000114440918,27.66841481934489,"Your shot data shows a decent club speed and ball speed, but the club face angle is significantly closed at impact (6.56 degrees). This is likely causing the ball to curve to the left (a hook). Additionally, the backspin is quite high, which may be impacting your distance. Focus on keeping the club face more square at impact and try to lower the backspin for better distance. You might also want to work on your follow-through to help with your direction.",club face drill,1.1509776,69.998,97.22,0
1/4/25 17:10:26,Lauren,,7 Iron,77.77827622175218,4.0,8.51,9.9,1.3900000000000006,99.7002515808872,1.2818521626351511,17.15999984741211,9.199999809265137,4462.1337890625,-68.5388412475586,4462.66015625,Measured,0.8799999952316284,18.76640349390209,135.8595798237502,10.130000114440918,23.895450299926097,147.85651035350566,10.09000015258789,25.907698877976827,"Your club speed and ball speed are good, but your attack angle and club path suggest you're swinging too far out to the right, which can lead to inconsistent shots. Focus on bringing the club back more in line with your target to improve accuracy and consistency.",swing path drill,1.1509776,69.998,97.22,0
